candidate,trigger_date,lookback_days,booster_active_in_window,incremental_pnl_usd,incremental_pct_nlv,severity,failed_benign,window
B4_current,2002-01-02,10,0,0.0,0.0,mild,False,10d
B4_current,2002-01-03,10,0,0.0,0.0,mild,False,10d
B4_current,2002-01-04,10,0,0.0,0.0,mild,False,10d
B4_current,2002-01-09,10,0,0.0,0.0,mild,False,10d
B4_current,2002-01-10,10,0,0.0,0.0,mild,False,10d
B4_current,2002-01-11,10,0,0.0,0.0,mild,False,10d
B4_current,2002-01-14,10,0,0.0,0.0,mild,False,10d
B4_current,2002-01-15,10,0,0.0,0.0,mild,False,10d
B4_current,2002-01-16,10,0,0.0,0.0,mild,False,10d
B4_current,2002-01-17,10,0,0.0,0.0,mild,False,10d
B4_current,2002-01-18,10,0,0.0,0.0,mild,False,10d
B4_current,2002-01-22,10,0,0.0,0.0,mild,False,10d
B4_current,2002-01-23,10,0,0.0,0.0,mild,False,10d
B4_current,2002-01-24,10,0,0.0,0.0,mild,False,10d
B4_current,2002-01-29,10,0,0.0,0.0,mild,False,10d
B4_current,2002-01-30,10,0,0.0,0.0,mild,False,10d
B4_current,2002-01-31,10,0,0.0,0.0,mild,False,10d
B4_current,2002-02-01,10,0,0.0,0.0,mild,False,10d
B4_current,2002-02-04,10,0,0.0,0.0,mild,False,10d
B4_current,2002-02-05,10,0,0.0,0.0,mild,False,10d
B4_current,2002-02-06,10,0,0.0,0.0,mild,False,10d
B4_current,2002-02-07,10,0,0.0,0.0,mild,False,10d
B4_current,2002-02-08,10,0,0.0,0.0,mild,False,10d
B4_current,2002-02-11,10,0,0.0,0.0,mild,False,10d
B4_current,2002-02-12,10,0,0.0,0.0,mild,False,10d
B4_current,2002-02-13,10,0,0.0,0.0,mild,False,10d
B4_current,2002-02-14,10,0,0.0,0.0,mild,False,10d
B4_current,2002-02-15,10,0,0.0,0.0,mild,False,10d
B4_current,2002-02-19,10,0,0.0,0.0,mild,False,10d
B4_current,2002-02-20,10,0,0.0,0.0,mild,False,10d
B4_current,2002-02-21,10,0,0.0,0.0,mild,False,10d
B4_current,2002-02-22,10,0,0.0,0.0,mild,False,10d
B4_current,2002-02-25,10,0,0.0,0.0,mild,False,10d
B4_current,2002-02-26,10,0,0.0,0.0,mild,False,10d
B4_current,2002-02-27,10,0,0.0,0.0,mild,False,10d
B4_current,2002-02-28,10,0,0.0,0.0,mild,False,10d
B4_current,2002-03-01,10,0,0.0,0.0,mild,False,10d
B4_current,2002-03-04,10,0,0.0,0.0,mild,False,10d
B4_current,2002-04-05,10,0,0.0,0.0,mild,False,10d
B4_current,2002-04-08,10,0,0.0,0.0,mild,False,10d
B4_current,2002-04-09,10,0,0.0,0.0,mild,False,10d
B4_current,2002-04-10,10,0,0.0,0.0,mild,False,10d
B4_current,2002-04-11,10,0,0.0,0.0,mild,False,10d
B4_current,2002-04-12,10,0,0.0,0.0,mild,False,10d
B4_current,2002-04-15,10,0,0.0,0.0,mild,False,10d
B4_current,2002-04-16,10,0,0.0,0.0,mild,False,10d
B4_current,2002-04-17,10,0,0.0,0.0,mild,False,10d
B4_current,2002-04-22,10,0,0.0,0.0,mild,False,10d
B4_current,2002-04-23,10,0,0.0,0.0,mild,False,10d
B4_current,2002-04-24,10,0,0.0,0.0,mild,False,10d
B4_current,2002-04-25,10,0,0.0,0.0,mild,False,10d
B4_current,2002-04-26,10,0,0.0,0.0,mild,False,10d
B4_current,2002-04-29,10,0,0.0,0.0,mild,False,10d
B4_current,2002-04-30,10,0,0.0,0.0,mild,False,10d
B4_current,2002-05-01,10,0,0.0,0.0,mild,False,10d
B4_current,2002-05-02,10,0,0.0,0.0,mild,False,10d
B4_current,2002-05-03,10,0,0.0,0.0,mild,False,10d
B4_current,2002-05-06,10,0,0.0,0.0,mild,False,10d
B4_current,2002-05-07,10,0,0.0,0.0,mild,False,10d
B4_current,2002-05-08,10,0,0.0,0.0,mild,False,10d
B4_current,2002-05-09,10,0,0.0,0.0,mild,False,10d
B4_current,2002-05-10,10,0,0.0,0.0,mild,False,10d
B4_current,2002-05-13,10,0,0.0,0.0,mild,False,10d
B4_current,2002-05-14,10,0,0.0,0.0,mild,False,10d
B4_current,2002-05-15,10,0,0.0,0.0,acute,False,10d
B4_current,2002-05-16,10,0,0.0,0.0,acute,False,10d
B4_current,2002-05-17,10,0,0.0,0.0,acute,False,10d
B4_current,2002-05-20,10,0,0.0,0.0,acute,False,10d
B4_current,2002-05-21,10,0,0.0,0.0,acute,False,10d
B4_current,2002-05-22,10,0,0.0,0.0,acute,False,10d
B4_current,2002-05-23,10,0,0.0,0.0,acute,False,10d
B4_current,2002-05-24,10,0,0.0,0.0,acute,False,10d
B4_current,2002-05-28,10,0,0.0,0.0,acute,False,10d
B4_current,2002-05-29,10,0,0.0,0.0,acute,False,10d
B4_current,2002-05-30,10,0,0.0,0.0,acute,False,10d
B4_current,2002-05-31,10,0,0.0,0.0,acute,False,10d
B4_current,2002-06-03,10,0,0.0,0.0,acute,False,10d
B4_current,2002-06-04,10,0,0.0,0.0,acute,False,10d
B4_current,2002-06-05,10,0,0.0,0.0,acute,False,10d
B4_current,2002-06-06,10,0,0.0,0.0,acute,False,10d
B4_current,2002-06-07,10,0,0.0,0.0,acute,False,10d
B4_current,2002-06-10,10,0,0.0,0.0,acute,False,10d
B4_current,2002-06-11,10,0,0.0,0.0,acute,False,10d
B4_current,2002-06-12,10,0,0.0,0.0,acute,False,10d
B4_current,2002-06-13,10,0,0.0,0.0,acute,False,10d
B4_current,2002-06-14,10,0,0.0,0.0,acute,False,10d
B4_current,2002-06-17,10,0,0.0,0.0,acute,False,10d
B4_current,2002-06-18,10,0,0.0,0.0,acute,False,10d
B4_current,2002-06-19,10,0,0.0,0.0,acute,False,10d
B4_current,2002-06-20,10,0,0.0,0.0,acute,False,10d
B4_current,2002-06-21,10,0,0.0,0.0,acute,False,10d
B4_current,2002-06-24,10,0,0.0,0.0,acute,False,10d
B4_current,2002-06-25,10,0,0.0,0.0,acute,False,10d
B4_current,2002-06-26,10,0,0.0,0.0,acute,False,10d
B4_current,2002-06-27,10,0,0.0,0.0,acute,False,10d
B4_current,2002-06-28,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-01,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-02,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-03,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-05,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-08,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-09,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-10,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-11,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-12,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-15,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-16,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-17,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-18,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-19,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-22,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-23,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-24,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-25,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-26,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-29,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-30,10,0,0.0,0.0,acute,False,10d
B4_current,2002-07-31,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-01,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-02,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-05,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-06,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-07,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-08,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-09,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-12,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-13,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-14,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-15,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-16,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-19,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-20,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-21,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-22,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-23,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-26,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-27,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-28,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-29,10,0,0.0,0.0,acute,False,10d
B4_current,2002-08-30,10,0,0.0,0.0,acute,False,10d
B4_current,2002-09-03,10,0,0.0,0.0,acute,False,10d
B4_current,2002-09-04,10,0,0.0,0.0,acute,False,10d
B4_current,2002-09-05,10,0,0.0,0.0,acute,False,10d
B4_current,2002-09-06,10,0,0.0,0.0,acute,False,10d
B4_current,2002-09-09,10,0,0.0,0.0,acute,False,10d
B4_current,2002-09-10,10,0,0.0,0.0,acute,False,10d
B4_current,2002-09-11,10,0,0.0,0.0,acute,False,10d
B4_current,2002-09-12,10,0,0.0,0.0,acute,False,10d
B4_current,2002-09-13,10,0,0.0,0.0,acute,False,10d
B4_current,2002-09-16,10,0,0.0,0.0,acute,False,10d
B4_current,2002-09-17,10,0,0.0,0.0,acute,False,10d
B4_current,2002-09-18,10,0,0.0,0.0,acute,False,10d
B4_current,2002-09-19,10,0,0.0,0.0,acute,False,10d
B4_current,2002-09-20,10,0,0.0,0.0,acute,False,10d
B4_current,2002-09-23,10,0,0.0,0.0,acute,False,10d
B4_current,2002-09-24,10,0,0.0,0.0,acute,False,10d
B4_current,2002-09-25,10,0,0.0,0.0,acute,False,10d
B4_current,2002-09-26,10,0,0.0,0.0,acute,False,10d
B4_current,2002-09-27,10,0,0.0,0.0,acute,False,10d
B4_current,2002-09-30,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-01,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-02,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-03,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-04,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-07,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-08,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-09,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-10,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-11,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-14,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-15,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-16,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-17,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-18,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-21,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-22,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-23,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-24,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-25,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-28,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-29,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-30,10,0,0.0,0.0,acute,False,10d
B4_current,2002-10-31,10,0,0.0,0.0,acute,False,10d
B4_current,2002-11-01,10,0,0.0,0.0,acute,False,10d
B4_current,2002-11-04,10,0,0.0,0.0,acute,False,10d
B4_current,2002-11-05,10,0,0.0,0.0,acute,False,10d
B4_current,2002-11-06,10,0,0.0,0.0,acute,False,10d
B4_current,2002-11-07,10,0,0.0,0.0,acute,False,10d
B4_current,2002-11-08,10,0,0.0,0.0,acute,False,10d
B4_current,2002-11-11,10,0,0.0,0.0,acute,False,10d
B4_current,2002-11-12,10,0,0.0,0.0,acute,False,10d
B4_current,2002-11-13,10,0,0.0,0.0,acute,False,10d
B4_current,2002-11-14,10,0,0.0,0.0,mild,False,10d
B4_current,2002-11-15,10,0,0.0,0.0,mild,False,10d
B4_current,2002-11-18,10,0,0.0,0.0,mild,False,10d
B4_current,2002-11-19,10,0,0.0,0.0,mild,False,10d
B4_current,2002-11-20,10,0,0.0,0.0,mild,False,10d
B4_current,2002-11-21,10,0,0.0,0.0,mild,False,10d
B4_current,2002-11-22,10,0,0.0,0.0,mild,False,10d
B4_current,2002-11-25,10,0,0.0,0.0,mild,False,10d
B4_current,2002-11-26,10,0,0.0,0.0,mild,False,10d
B4_current,2002-11-27,10,0,0.0,0.0,mild,False,10d
B4_current,2002-11-29,10,0,0.0,0.0,mild,False,10d
B4_current,2002-12-02,10,0,0.0,0.0,mild,False,10d
B4_current,2002-12-03,10,0,0.0,0.0,mild,False,10d
B4_current,2002-12-04,10,0,0.0,0.0,mild,False,10d
B4_current,2002-12-05,10,0,0.0,0.0,mild,False,10d
B4_current,2002-12-06,10,0,0.0,0.0,mild,False,10d
B4_current,2002-12-09,10,0,0.0,0.0,mild,False,10d
B4_current,2002-12-10,10,0,0.0,0.0,mild,False,10d
B4_current,2002-12-11,10,0,0.0,0.0,mild,False,10d
B4_current,2002-12-12,10,0,0.0,0.0,mild,False,10d
B4_current,2002-12-13,10,0,0.0,0.0,mild,False,10d
B4_current,2002-12-16,10,0,0.0,0.0,mild,False,10d
B4_current,2002-12-17,10,0,0.0,0.0,mild,False,10d
B4_current,2002-12-18,10,0,0.0,0.0,mild,False,10d
B4_current,2002-12-19,10,0,0.0,0.0,mild,False,10d
B4_current,2002-12-20,10,0,0.0,0.0,mild,False,10d
B4_current,2002-12-23,10,0,0.0,0.0,mild,False,10d
B4_current,2002-12-24,10,0,0.0,0.0,acute,False,10d
B4_current,2002-12-26,10,0,0.0,0.0,acute,False,10d
B4_current,2002-12-27,10,0,0.0,0.0,acute,False,10d
B4_current,2002-12-30,10,0,0.0,0.0,acute,False,10d
B4_current,2002-12-31,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-02,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-03,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-06,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-07,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-08,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-09,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-10,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-13,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-14,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-15,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-16,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-17,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-21,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-22,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-23,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-24,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-27,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-28,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-29,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-30,10,0,0.0,0.0,acute,False,10d
B4_current,2003-01-31,10,0,0.0,0.0,acute,False,10d
B4_current,2003-02-03,10,0,0.0,0.0,acute,False,10d
B4_current,2003-02-04,10,0,0.0,0.0,acute,False,10d
B4_current,2003-02-05,10,0,0.0,0.0,acute,False,10d
B4_current,2003-02-06,10,0,0.0,0.0,acute,False,10d
B4_current,2003-02-07,10,0,0.0,0.0,acute,False,10d
B4_current,2003-02-10,10,0,0.0,0.0,acute,False,10d
B4_current,2003-02-11,10,0,0.0,0.0,acute,False,10d
B4_current,2003-02-12,10,0,0.0,0.0,acute,False,10d
B4_current,2003-02-13,10,0,0.0,0.0,acute,False,10d
B4_current,2003-02-14,10,0,0.0,0.0,acute,False,10d
B4_current,2003-02-18,10,0,0.0,0.0,acute,False,10d
B4_current,2003-02-19,10,0,0.0,0.0,acute,False,10d
B4_current,2003-02-20,10,0,0.0,0.0,acute,False,10d
B4_current,2003-02-21,10,0,0.0,0.0,acute,False,10d
B4_current,2003-02-24,10,0,0.0,0.0,acute,False,10d
B4_current,2003-02-25,10,0,0.0,0.0,acute,False,10d
B4_current,2003-02-26,10,0,0.0,0.0,acute,False,10d
B4_current,2003-02-27,10,0,0.0,0.0,acute,False,10d
B4_current,2003-02-28,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-03,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-04,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-05,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-06,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-07,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-10,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-11,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-12,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-13,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-14,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-17,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-18,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-19,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-20,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-21,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-24,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-25,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-26,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-27,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-28,10,0,0.0,0.0,acute,False,10d
B4_current,2003-03-31,10,0,0.0,0.0,acute,False,10d
B4_current,2003-04-01,10,0,0.0,0.0,mild,False,10d
B4_current,2003-04-02,10,0,0.0,0.0,mild,False,10d
B4_current,2003-04-03,10,0,0.0,0.0,mild,False,10d
B4_current,2003-04-04,10,0,0.0,0.0,mild,False,10d
B4_current,2003-04-07,10,0,0.0,0.0,mild,False,10d
B4_current,2003-04-08,10,0,0.0,0.0,mild,False,10d
B4_current,2003-04-09,10,0,0.0,0.0,mild,False,10d
B4_current,2003-04-10,10,0,0.0,0.0,mild,False,10d
B4_current,2003-04-11,10,0,0.0,0.0,mild,False,10d
B4_current,2003-04-14,10,0,0.0,0.0,mild,False,10d
B4_current,2003-04-15,10,0,0.0,0.0,mild,False,10d
B4_current,2003-04-16,10,0,0.0,0.0,mild,False,10d
B4_current,2003-04-17,10,0,0.0,0.0,mild,False,10d
B4_current,2003-04-21,10,0,0.0,0.0,mild,False,10d
B4_current,2003-06-09,10,0,0.0,0.0,mild,False,10d
B4_current,2003-06-10,10,0,0.0,0.0,mild,False,10d
B4_current,2003-06-11,10,0,0.0,0.0,mild,False,10d
B4_current,2003-08-05,10,0,0.0,0.0,mild,False,10d
B4_current,2003-08-06,10,0,0.0,0.0,mild,False,10d
B4_current,2003-08-07,10,0,0.0,0.0,mild,False,10d
B4_current,2003-08-08,10,0,0.0,0.0,mild,False,10d
B4_current,2003-09-25,10,0,0.0,0.0,mild,False,10d
B4_current,2003-09-26,10,0,0.0,0.0,mild,False,10d
B4_current,2003-09-29,10,0,0.0,0.0,mild,False,10d
B4_current,2003-09-30,10,0,0.0,0.0,mild,False,10d
B4_current,2003-10-01,10,0,0.0,0.0,mild,False,10d
B4_current,2003-10-02,10,0,0.0,0.0,mild,False,10d
B4_current,2004-03-11,10,0,0.0,0.0,mild,False,10d
B4_current,2004-03-12,10,0,0.0,0.0,mild,False,10d
B4_current,2004-03-15,10,0,0.0,0.0,mild,False,10d
B4_current,2004-03-16,10,0,0.0,0.0,mild,False,10d
B4_current,2004-03-17,10,0,0.0,0.0,mild,False,10d
B4_current,2004-03-18,10,0,0.0,0.0,mild,False,10d
B4_current,2004-03-19,10,0,0.0,0.0,mild,False,10d
B4_current,2004-03-22,10,0,0.0,0.0,mild,False,10d
B4_current,2004-03-23,10,0,0.0,0.0,mild,False,10d
B4_current,2004-03-24,10,0,0.0,0.0,mild,False,10d
B4_current,2004-03-25,10,0,0.0,0.0,mild,False,10d
B4_current,2004-03-26,10,0,0.0,0.0,mild,False,10d
B4_current,2004-03-29,10,0,0.0,0.0,mild,False,10d
B4_current,2004-03-30,10,0,0.0,0.0,mild,False,10d
B4_current,2004-04-30,10,0,0.0,0.0,mild,False,10d
B4_current,2004-05-03,10,0,0.0,0.0,mild,False,10d
B4_current,2004-05-04,10,0,0.0,0.0,mild,False,10d
B4_current,2004-05-07,10,0,0.0,0.0,mild,False,10d
B4_current,2004-05-10,10,0,0.0,0.0,mild,False,10d
B4_current,2004-05-11,10,0,0.0,0.0,mild,False,10d
B4_current,2004-05-12,10,0,0.0,0.0,mild,False,10d
B4_current,2004-05-13,10,0,0.0,0.0,mild,False,10d
B4_current,2004-05-14,10,0,0.0,0.0,mild,False,10d
B4_current,2004-05-17,10,0,0.0,0.0,mild,False,10d
B4_current,2004-05-18,10,0,0.0,0.0,mild,False,10d
B4_current,2004-05-19,10,0,0.0,0.0,mild,False,10d
B4_current,2004-05-20,10,0,0.0,0.0,mild,False,10d
B4_current,2004-05-21,10,0,0.0,0.0,mild,False,10d
B4_current,2004-05-24,10,0,0.0,0.0,mild,False,10d
B4_current,2004-05-25,10,0,0.0,0.0,mild,False,10d
B4_current,2004-05-26,10,0,0.0,0.0,mild,False,10d
B4_current,2004-07-21,10,0,0.0,0.0,mild,False,10d
B4_current,2004-07-22,10,0,0.0,0.0,mild,False,10d
B4_current,2004-07-23,10,0,0.0,0.0,mild,False,10d
B4_current,2004-07-26,10,0,0.0,0.0,mild,False,10d
B4_current,2004-07-27,10,0,0.0,0.0,mild,False,10d
B4_current,2004-07-28,10,0,0.0,0.0,mild,False,10d
B4_current,2004-07-29,10,0,0.0,0.0,mild,False,10d
B4_current,2004-07-30,10,0,0.0,0.0,mild,False,10d
B4_current,2004-08-05,10,0,0.0,0.0,mild,False,10d
B4_current,2004-08-06,10,0,0.0,0.0,mild,False,10d
B4_current,2004-08-09,10,0,0.0,0.0,mild,False,10d
B4_current,2004-08-10,10,0,0.0,0.0,mild,False,10d
B4_current,2004-08-11,10,0,0.0,0.0,mild,False,10d
B4_current,2004-08-12,10,0,0.0,0.0,mild,False,10d
B4_current,2004-08-13,10,0,0.0,0.0,mild,False,10d
B4_current,2004-08-16,10,0,0.0,0.0,mild,False,10d
B4_current,2004-08-17,10,0,0.0,0.0,mild,False,10d
B4_current,2004-08-18,10,0,0.0,0.0,mild,False,10d
B4_current,2004-08-19,10,0,0.0,0.0,mild,False,10d
B4_current,2004-08-20,10,0,0.0,0.0,mild,False,10d
B4_current,2004-08-23,10,0,0.0,0.0,mild,False,10d
B4_current,2004-08-24,10,0,0.0,0.0,mild,False,10d
B4_current,2004-08-25,10,0,0.0,0.0,mild,False,10d
B4_current,2004-08-26,10,0,0.0,0.0,mild,False,10d
B4_current,2004-10-22,10,0,0.0,0.0,mild,False,10d
B4_current,2004-10-25,10,0,0.0,0.0,mild,False,10d
B4_current,2004-10-26,10,0,0.0,0.0,mild,False,10d
B4_current,2004-10-27,10,0,0.0,0.0,mild,False,10d
B4_current,2005-01-24,10,0,0.0,0.0,mild,False,10d
B4_current,2005-01-25,10,0,0.0,0.0,mild,False,10d
B4_current,2005-01-26,10,0,0.0,0.0,mild,False,10d
B4_current,2005-03-22,10,0,0.0,0.0,mild,False,10d
B4_current,2005-03-23,10,0,0.0,0.0,mild,False,10d
B4_current,2005-03-24,10,0,0.0,0.0,mild,False,10d
B4_current,2005-03-28,10,0,0.0,0.0,mild,False,10d
B4_current,2005-03-29,10,0,0.0,0.0,mild,False,10d
B4_current,2005-03-30,10,0,0.0,0.0,mild,False,10d
B4_current,2005-03-31,10,0,0.0,0.0,mild,False,10d
B4_current,2005-04-01,10,0,0.0,0.0,mild,False,10d
B4_current,2005-04-04,10,0,0.0,0.0,mild,False,10d
B4_current,2005-04-05,10,0,0.0,0.0,mild,False,10d
B4_current,2005-04-06,10,0,0.0,0.0,mild,False,10d
B4_current,2005-04-13,10,0,0.0,0.0,mild,False,10d
B4_current,2005-04-14,10,0,0.0,0.0,mild,False,10d
B4_current,2005-04-15,10,0,0.0,0.0,mild,False,10d
B4_current,2005-04-18,10,0,0.0,0.0,mild,False,10d
B4_current,2005-04-19,10,0,0.0,0.0,mild,False,10d
B4_current,2005-04-20,10,0,0.0,0.0,mild,False,10d
B4_current,2005-04-21,10,0,0.0,0.0,mild,False,10d
B4_current,2005-04-22,10,0,0.0,0.0,mild,False,10d
B4_current,2005-04-25,10,0,0.0,0.0,mild,False,10d
B4_current,2005-04-26,10,0,0.0,0.0,mild,False,10d
B4_current,2005-04-27,10,0,0.0,0.0,mild,False,10d
B4_current,2005-04-28,10,0,0.0,0.0,mild,False,10d
B4_current,2005-04-29,10,0,0.0,0.0,mild,False,10d
B4_current,2005-05-02,10,0,0.0,0.0,mild,False,10d
B4_current,2005-05-03,10,0,0.0,0.0,mild,False,10d
B4_current,2005-05-04,10,0,0.0,0.0,mild,False,10d
B4_current,2005-05-05,10,0,0.0,0.0,mild,False,10d
B4_current,2005-05-06,10,0,0.0,0.0,mild,False,10d
B4_current,2005-05-09,10,0,0.0,0.0,mild,False,10d
B4_current,2005-05-10,10,0,0.0,0.0,mild,False,10d
B4_current,2005-05-11,10,0,0.0,0.0,mild,False,10d
B4_current,2005-05-12,10,0,0.0,0.0,mild,False,10d
B4_current,2005-05-13,10,0,0.0,0.0,mild,False,10d
B4_current,2005-05-16,10,0,0.0,0.0,mild,False,10d
B4_current,2005-05-17,10,0,0.0,0.0,mild,False,10d
B4_current,2005-05-18,10,0,0.0,0.0,mild,False,10d
B4_current,2005-05-19,10,0,0.0,0.0,mild,False,10d
B4_current,2005-10-06,10,0,0.0,0.0,mild,False,10d
B4_current,2005-10-07,10,0,0.0,0.0,mild,False,10d
B4_current,2005-10-10,10,0,0.0,0.0,mild,False,10d
B4_current,2005-10-11,10,0,0.0,0.0,mild,False,10d
B4_current,2005-10-12,10,0,0.0,0.0,mild,False,10d
B4_current,2005-10-13,10,0,0.0,0.0,mild,False,10d
B4_current,2005-10-14,10,0,0.0,0.0,mild,False,10d
B4_current,2005-10-17,10,0,0.0,0.0,mild,False,10d
B4_current,2005-10-18,10,0,0.0,0.0,mild,False,10d
B4_current,2005-10-19,10,0,0.0,0.0,mild,False,10d
B4_current,2005-10-20,10,0,0.0,0.0,mild,False,10d
B4_current,2005-10-21,10,0,0.0,0.0,mild,False,10d
B4_current,2005-10-24,10,0,0.0,0.0,mild,False,10d
B4_current,2005-10-25,10,0,0.0,0.0,mild,False,10d
B4_current,2005-10-26,10,0,0.0,0.0,mild,False,10d
B4_current,2005-10-27,10,0,0.0,0.0,mild,False,10d
B4_current,2005-10-28,10,0,0.0,0.0,mild,False,10d
B4_current,2005-10-31,10,0,0.0,0.0,mild,False,10d
B4_current,2006-05-17,10,0,0.0,0.0,mild,False,10d
B4_current,2006-05-18,10,0,0.0,0.0,mild,False,10d
B4_current,2006-05-19,10,0,0.0,0.0,mild,False,10d
B4_current,2006-05-22,10,0,0.0,0.0,mild,False,10d
B4_current,2006-05-23,10,0,0.0,0.0,mild,False,10d
